pdbid	type	label	p_group_0.3	casf2016
1ghw	np	4.200659450546418	2236	refined
1ghy	np	8.096910013008056	2236	refined
1ghz	np	4.795880017344075	2252	refined
1gi1	np	5.468521082957745	2252	refined
1gi4	np	7.187086643357144	2252	refined
1gi6	np	6.221848749616356	2252	general
1gi7	np	4.508638306165727	2231	refined
1gi8	np	5.050609993355087	2231	general
1gi9	np	5.221848749616356	2231	general
1gj4	np	4.070581074285707	2236	general
1gj5	np	4.958607314841775	2236	general
1gj6	np	7.0	2252	refined
1gj7	np	7.886056647693163	2231	refined
1gj8	np	6.958607314841775	2231	refined
1gja	np	5.42021640338319	2231	refined
1gjb	np	6.346787486224656	2231	general
1gjc	np	6.346787486224656	2231	refined
1gjd	np	5.221848749616356	2231	refined
1gmy	ic50	7.346787486224656	1496	general
1gni	kikd	8.070581074285707	30	general
1gnj	kikd	7.040958607678906	30	general
1gnm	np	6.251811972993799	2452	refined
1gnn	np	5.6777807052660805	2452	refined
1gno	np	7.698970004336019	2452	refined
1gny	kikd	4.136677139879544	1490	general
1gpk	test	5.37	161	
1gpn	test	6.48	161	
1gpy	np	4.698970004336019	21	general
1gqs	np	6.301029995663981	161	general
1grp	refined	3.723538195826756	672	refined
1gsf	ic50	5.0	1357	general
1gsz	ic50	7.214670164989233	90	general
1gt1	kikd	6.0	2144	general
1gt3	kikd	6.455931955649724	2144	general
1gt4	kikd	6.522878745280337	2144	general
1gt5	kikd	6.096910013008056	2144	general
1gu1	kikd	4.522878745280337	2188	refined
1gu3	kikd	4.3223930472795065	1489	general
1gui	kikd	6.275724130399211	1488	general
1guw	kikd	5.721246399047171	2286	general
1gux	kikd	6.958607314841775	879	general
1gvk	kikd	3.050609993355087	2229	general
1gvu	np	9.0	1000	general
1gvx	np	7.221848749616356	1000	refined
1gwm	kikd	4.096910013008056	1967	general
1gwq	np	7.119186407719209	1568	general
1gwr	np	6.6020599913279625	1568	general
1gwv	refined	2.571865205971211	757	refined
1gww	kikd	3.58838029403677	757	general
1gx0	kikd	4.221848749616356	757	general
1gx4	kikd	4.275724130399211	757	general
1gx8	np	6.366531544420414	2142	refined
1gym	ic50	2.6989700043360187	3104	general
1gyx	refined	2.4814860601221125	2697	refined
1gyy	refined	3.638272163982407	2697	refined
1gz3	kikd	3.6989700043360174	129	general
1gz4	kikd	3.6989700043360174	129	refined
1gz9	kikd	3.508638306165728	1014	general
1gzc	kikd	3.494850021680094	1014	general
1gzg	ic50	3.0457574905606752	943	general
1gzv	kikd	6.568636235841012	212	general
1h00	np	4.42021640338319	2523	general
1h01	np	4.657577319177793	2523	general
1h07	np	5.522878745280337	2523	general
1h08	np	4.552841968657781	2523	general
1h0a	refined	5.443697499232712	2918	refined
1h0r	np	3.6989700043360174	2189	general
1h0w	np	4.886056647693163	2523	general
1h1b	kikd	9.795880017344077	2226	general
1h1d	np	8.221848749616356	1970	refined
1h1h	kikd	5.221848749616356	2010	general
1h1p	np	4.920818753952375	2523	general
1h1q	np	6.0	2523	general
1h1r	np	5.638272163982407	2523	general
1h1s	np	8.221848749616356	2523	refined
1h22	test	9.1	161	
1h23	test	8.35	161	
1h24	kikd	6.301029995663981	753	general
1h25	kikd	5.7447274948966935	753	general
1h26	kikd	5.537602002101044	753	general
1h27	kikd	5.6020599913279625	753	general
1h28	kikd	6.522878745280337	753	general
1h2k	refined	2.920818753952376	837	refined
1h2t	refined	7.886056647693163	706	refined
1h2u	kikd	7.886056647693163	706	general
1h35	ic50	7.537602002101044	90	general
1h36	ic50	7.744727494896693	90	general
1h37	ic50	7.229147988357855	90	general
1h39	ic50	6.539102157243452	90	general
1h3a	ic50	6.55129368009492	90	general
1h3b	ic50	6.85078088734462	90	general
1h3c	ic50	6.514278573518419	90	general
1h3h	kikd	6.657577319177793	2665	general
1h46	refined	3.5686362358410126	121	refined
1h4n	np	4.920818753952375	1104	general
1h4w	np	4.657577319177793	2252	refined
1h5u	np	6.7495799976911055	21	general
1h5v	refined	3.9318141382538383	712	refined
1h60	kikd	4.698970004336019	717	general
1h61	kikd	4.886056647693163	717	general
1h62	kikd	4.769551078621726	717	general
1h6e	kikd	6.154901959985743	1442	general
1h6h	refined	5.301029995663981	2792	refined
1h79	kikd	4.886056647693163	120	general
1h7a	kikd	4.721246399047171	120	general
1h8l	kikd	7.468521082957745	405	general
1h8s	kikd	5.812479279163537	2094	general
1h8y	ic50	7.698970004336019	1339	general
1h9l	kikd	3.1191864077192086	2229	general
1h9z	kikd	5.42021640338319	30	general
1ha2	kikd	5.537602002101044	30	general
1haa	ic50	8.698970004336019	2350	general
1hbj	np	8.522878745280337	161	general
1hbv	np	6.366531544420413	2452	refined
1hc9	ic50	8.721246399047171	2350	general
1hdq	refined	5.823908740944319	402	refined
1hdt	np	7.764471553092451	2236	general
1hee	refined	5.337242168318426	402	refined
1hef	np	9.0	2452	general
1heg	np	7.744727494896693	2452	general
1hfs	refined	8.698970004336019	1756	refined
1hge	kikd	2.2676062401770314	913	general
1hgi	kikd	2.6777807052660805	913	general
1hgj	kikd	1.6575773191777938	913	general
1hgt	np	6.823908740944319	2236	general
1hi3	refined	4.1938200260161125	2009	refined
1hi4	refined	4.494850021680094	2009	refined
1hi5	refined	4.036212172654444	2009	refined
1hih	np	8.045757490560675	2452	refined
1hii	refined	7.275724130399211	2451	refined
1him	ic50	7.698970004336019	2079	general
1hiv	np	9.0	2452	general
1hiy	kikd	3.0809219076239263	1715	general
1hk1	kikd	5.638272163982407	30	general
1hk2	kikd	6.769551078621726	30	general
1hk3	kikd	6.585026652029182	30	general
1hk4	refined	5.309803919971486	30	refined
1hk5	kikd	5.242603971206976	30	general
1hkj	ic50	8.585026652029182	612	general
1hkk	ic50	7.397940008672037	612	general
1hkm	ic50	8.721246399047171	612	general
1hlf	np	5.638272163982407	21	general
1hlk	refined	5.0	1650	refined
1hmr	refined	6.552841968657781	2123	refined
1hms	refined	6.366531544420414	2123	refined
1hmt	refined	5.785156151952302	2123	refined
1hn2	kikd	6.0	2144	general
1hn4	refined	3.823908740944319	2359	refined
1hnn	kikd	6.236572006437063	722	refined
1hos	np	8.55284196865778	2452	refined
1hp0	kikd	6.698970004336019	986	general
1hp5	refined	6.552841968657781	765	refined
1hpo	np	9.221848749616356	2452	refined
1hps	np	9.221848749616356	2452	refined
1hpv	np	9.221848749616356	2452	refined
1hpx	np	11.259637310505756	2452	refined
1hq5	kikd	5.653647025549361	1447	general
1hqf	kikd	5.0	1447	general
1hqg	kikd	3.0	1447	general
1hqh	kikd	6.301029995663981	1447	general
1hrn	ic50	8.045757490560675	1006	general
1hs6	ic50	5.376750709602099	73	general
1hsg	np	9.42021640338319	2452	general
1hsh	refined	9.42021640338319	2451	refined
1hsl	refined	7.1938200260161125	1852	refined
1hte	np	5.64493179365115	2452	general
1htf	np	6.8297382846050425	2452	general
1htg	np	8.42021640338319	2452	general
1hti	kikd	5.130768280269024	1207	general
1hty	np	1.3979400086720375	6	general
1hvh	np	7.958607314841775	2452	refined
1hvi	np	10.920818753952377	2452	refined
1hvj	np	11.397940008672036	2452	refined
1hvk	np	10.958607314841776	2452	refined
1hvl	np	9.950781977329818	2452	refined
1hvr	np	9.508638306165729	2452	refined
1hvs	np	10.30102999566398	2452	refined
1hvy	ic50	6.537602002101044	1093	general
1hwr	np	8.327902142064282	2452	refined
1hww	np	7.698970004336019	6	general
1hxb	np	9.920818753952377	2452	refined
1hxk	np	3.397940008672037	6	general
1hxw	np	10.82390874094432	2452	refined
1hy7	ic50	5.388276691992658	1756	general
1hyo	refined	4.071604147743287	66	refined
1hyv	np	2.3010299956639813	2037	general
1hyz	np	3.42021640338319	2037	general
1i00	kikd	6.337242168318426	1093	refined
1i1e	refined	5.026872146400302	429	refined
1i2s	refined	3.309803919971486	1393	refined
1i32	ic50	5.698970004336019	825	general
1i33	ic50	4.1249387366083	825	general
1i37	np	9.568636235841012	1563	refined
1i3z	kikd	6.882728704344236	2592	general
1i41	kikd	4.568636235841012	393	general
1i43	kikd	3.6989700043360174	393	general
1i48	kikd	5.698970004336019	393	general
1i5d	kikd	8.0	1333	general
1i5h	kikd	4.275724130399211	2275	general
1i5r	refined	8.522878745280337	1770	refined
1i6v	kikd	5.0	15	general
1i72	ic50	7.259637310505756	1028	general
1i7c	ic50	6.3979400086720375	1028	general
1i7g	ic50	6.0	1552	general
1i7i	np	6.698970004336019	1551	general
1i7m	ic50	9.638272163982409	1028	general
1i7z	refined	6.3979400086720375	2089	refined
1i80	kikd	6.4089353929735005	1317	refined
1i8h	kikd	4.537602002101044	2276	general
1i8i	kikd	7.657577319177793	2083	general
1i8j	ic50	4.4089353929735005	942	general
1i8z	np	8.896196279044043	1104	general
1i90	np	8.892790030352131	1104	general
1i91	np	8.939302159646388	1104	general
1i9l	np	8.481486060122112	1104	refined
1i9m	np	8.481486060122112	1104	refined
1i9n	np	8.657577319177793	1104	refined
1i9o	np	8.42021640338319	1104	refined
1i9p	np	8.4089353929735	1104	refined
1i9q	np	8.4089353929735	1104	refined
1iau	kikd	7.096910013008056	2234	general
1ibc	kikd	10.2518119729938	1784	general
1ibg	kikd	8.55284196865778	2079	general
1icj	kikd	2.221848749616356	1899	general
1ida	ic50	8.698970004336019	2451	general
1idb	ic50	7.958607314841775	2451	general
1idg	kikd	7.187086643357144	2350	general
1ie9	refined	10.187086643357144	1560	refined
1iem	np	7.698970004336019	1182	general
1iep	np	7.0	2648	general
1iew	kikd	4.5934598195660445	117	general
1if7	np	10.522878745280336	1104	refined
1if8	np	9.638272163982409	1104	refined
1igb	refined	6.3979400086720375	1068	refined
1igj	refined	10.0	2079	refined
1ih0	kikd	5.0	2419	general
1iht	np	8.455931955649724	2236	general
1ihy	kikd	3.744727494896694	826	general
1ii5	refined	6.619788758288394	1867	refined
1iig	kikd	1.5686362358410126	1206	general
1iih	refined	2.886056647693163	1206	refined
1iiq	np	7.481486060122112	2452	refined
1ijr	ic50	5.443697499232712	2643	general
1ik4	refined	7.4089353929735005	895	refined
1ikt	refined	3.397940008672037	2783	refined
1ikv	np	6.2839966563652006	1936	general
1ikw	np	8.602059991327963	1936	general
1ikx	np	8.154901959985743	1936	general
1iky	np	8.259637310505756	1936	general
1il3	ic50	2.552841968657781	1280	general
1il4	ic50	2.853871964321762	1280	general
1il5	ic50	2.657577319177794	1280	general
1il9	ic50	3.397940008672037	1280	general
1ilh	kikd	7.387216143280264	1559	general
1ilq	kikd	4.886056647693163	2129	general
1imx	kikd	3.5228787452803374	2338	general
1inc	kikd	9.337242168318426	2229	general
1ind	kikd	10.045757490560677	2079	general
1inf	ic50	5.0	629	general
1ing	ic50	2.0	635	general
1inh	ic50	2.3010299956639813	635	general
1inq	ic50	6.268411234813261	2103	general
1iq1	kikd	7.455931955649724	569	general
1irs	kikd	5.221848749616356	2816	general
1is0	kikd	7.0	2644	general
1it6	kikd	8.387216143280265	1243	general
1iup	kikd	2.537602002101044	1469	general
1ivp	refined	7.522878745280337	2451	refined
1iwq	kikd	8.05551732784983	2421	general
1iy7	refined	6.1938200260161125	402	refined
1iyl	ic50	9.0	437	general
1izh	np	7.698970004336019	2452	refined
1izi	np	6.585026652029182	2452	refined
1j01	refined	6.468521082957745	781	refined
1j07	kikd	7.67778070526608	162	general
1j14	np	4.492144128304169	2252	refined
1j15	np	3.844663962534938	2252	general
1j16	np	3.844663962534938	2252	refined
1j17	np	5.218244625347531	2252	refined
1j19	kikd	7.785156151952302	886	general
1j1a	ic50	7.537602002101044	2362	general
1j36	refined	7.744727494896693	213	refined
1j37	refined	8.958607314841775	213	refined
1j4k	kikd	4.0	2811	general
1j4p	kikd	4.991399828238082	2224	general
1j4q	kikd	6.443697499232712	2224	general
1j4r	refined	7.721246399047171	2045	refined
1j5i	kikd	3.638272163982407	2708	general
1j7z	np	7.698970004336019	2008	general
1j80	np	6.522878745280337	2008	general
1j81	np	7.096910013008056	2008	general
1jak	refined	5.568636235841012	765	refined
1jao	refined	5.920818753952375	1757	refined
1jaq	refined	4.481486060122112	1757	refined
1jbd	ic50	6.920818753952375	2350	general
1jcx	refined	5.154901959985743	1278	refined
1jd0	kikd	8.244125144327509	1108	general
1jd5	kikd	6.619788758288394	2441	general
1jd6	kikd	7.387216143280264	2441	general
1jdj	ic50	2.3010299956639813	494	general
1jet	refined	7.251811972993799	507	refined
1jeu	refined	6.823908740944319	507	refined
1jev	refined	6.886056647693163	507	refined
1jfh	kikd	2.0457574905606752	374	refined
1jg0	ic50	5.301029995663981	1094	general
1jgl	refined	8.698970004336019	2089	refined
1jh1	kikd	4.3872161432802645	1757	general
1jif	kikd	6.200659450546418	2112	general
1jii	ic50	9.0	991	general
1jij	ic50	8.522878745280337	991	general
1jik	ic50	9.69897000433602	991	general
1jil	ic50	8.397940008672037	991	general
1jiz	np	8.698970004336019	1754	general
1jj9	ic50	5.769551078621726	1757	general
1jje	ic50	8.431798275933005	1649	general
1jjk	kikd	11.05551732784983	1452	general
1jjt	ic50	8.045757490560675	1649	general
1jk7	ic50	8.522878745280337	1243	general
1jld	ic50	6.732828271596986	2451	general
1jlq	np	8.154901959985743	1936	general
1jlr	refined	3.332547047110046	701	refined
1jlx	ic50	5.795880017344075	3114	general
1jm4	kikd	5.0	2400	general
1jmf	refined	5.769551078621726	1095	refined
1jmg	refined	6.070581074285707	1095	refined
1jmi	kikd	6.060480747381382	1095	general
1jmq	kikd	4.3979400086720375	2269	general
1jn2	kikd	4.086186147616283	1020	general
1jn4	np	4.94692155651658	2008	refined
1joc	kikd	4.619788758288394	2827	general
1joj	ic50	4.221848749616356	1020	general
1jp5	kikd	9.221848749616356	2093	general
1jpl	kikd	5.0	1433	general
1jq3	ic50	6.698970004336019	1326	general
1jq8	refined	5.995678626217358	2364	refined
1jq9	kikd	8.447331783887806	2364	general
1jqd	kikd	5.161150909262744	314	general
1jqe	kikd	6.443697499232712	314	general
1jqy	refined	4.920818753952375	1712	refined
1jr1	kikd	8.221848749616356	1176	general
1jrs	np	6.3979400086720375	2252	general
1jsv	np	5.698970004336019	2523	refined
1jt1	kikd	3.397940008672037	1534	general
1jtq	kikd	8.070581074285707	1094	general
1juf	ic50	5.853871964321762	2103	general
1juj	kikd	6.962573502059376	1093	general
1juq	kikd	4.251811972993799	1433	general
1jut	kikd	7.3214816209598865	1094	general
1juy	kikd	7.657577319177793	567	general
1jvp	np	5.795880017344075	2523	general
1jvu	np	5.154901959985743	2008	refined
1jwm	kikd	3.5686362358410126	2100	general
1jws	kikd	4.853871964321762	2100	general
1jwt	np	7.853871964321762	2236	general
1jwu	kikd	5.337242168318426	2100	general
1jyc	kikd	4.337242168318426	1020	general
1jyi	ic50	4.0	1020	general
1jyq	refined	8.698970004336019	2612	refined
1jys	np	3.5228787452803374	1313	refined
1jzs	refined	6.6020599913279625	1136	refined
1k03	kikd	6.0	718	general
1k06	np	5.337242168318426	21	general
1k08	np	5.337242168318426	21	general
1k1i	test	6.58	2252	
1k1j	np	7.552841968657781	2252	refined
1k1l	np	6.903089986991944	2252	refined
1k1m	np	7.397940008672037	2252	refined
1k1n	np	6.815308569182401	2252	refined
1k1o	np	6.170696227168975	2252	refined
1k1p	np	7.924453038607469	2252	general
1k1y	refined	3.221848749616356	516	refined
1k21	np	8.3767507096021	2236	refined
1k22	np	8.397940008672037	2236	refined
1k27	refined	9.0	1316	refined
1k2i	ic50	3.10790539730952	2251	general
1k2v	kikd	4.443697499232712	1236	general
1k3n	kikd	4.991399828238082	2224	general
1k3q	kikd	6.522878745280337	2224	general
1k3t	ic50	4.1938200260161125	825	general
1k4g	np	5.853871964321762	439	refined
1k4h	np	5.113509274827518	439	refined
1k6c	np	7.481486060122112	2452	refined
1k6p	np	7.356547323513812	2452	refined
1k6t	np	7.619788758288394	2452	refined
1k6v	np	6.920818753952375	2452	refined
1k9q	kikd	3.154901959985743	2269	general
1k9r	kikd	3.3010299956639813	2269	general
1k9s	refined	6.522878745280337	1308	refined
1ka7	kikd	6.221848749616356	2591	general
1kak	np	4.585026652029182	2580	general
1kat	ic50	6.0	2795	general
1kav	np	5.823908740944319	2580	refined
1kc5	kikd	7.0	2079	general
1kc7	refined	5.522878745280337	25	refined
1kcs	kikd	7.0	2079	general
1kdk	refined	9.045757490560677	1801	refined
1kds	np	5.769551078621726	1182	general
1kdw	np	5.537602002101044	1182	general
1ke0	np	5.376750709602099	1182	general
1ke3	np	6.698970004336019	1182	general
1ke5	np	6.251811972993799	2523	general
1ke6	np	8.244125144327509	2523	general
1ke7	np	8.050609993355087	2523	general
1ke8	np	6.0	2523	general
1ke9	np	6.180456064458131	2523	general
1kel	refined	7.2839966563652	2079	refined
1kf0	kikd	2.552841968657781	386	general
1kf6	kikd	6.698970004336019	1431	general
1kfy	kikd	5.2839966563652006	3020	general
1kjr	refined	6.055517327849832	1918	refined
1kkq	ic50	6.619788758288394	1552	general
1kl3	kikd	5.863279432843593	2208	general
1kl5	kikd	5.991399828238082	2208	general
1klg	ic50	7.886056647693163	2100	general
1kll	kikd	5.200659450546418	2105	general
1klu	ic50	7.602059991327962	2100	general
1km3	refined	4.906578314837764	1453	refined
1kmv	ic50	6.950781977329818	2758	general
1kmy	refined	5.096910013008056	688	refined
1kna	kikd	5.154901959985743	2285	general
1kne	kikd	5.6020599913279625	2285	general
1koj	refined	6.698970004336019	212	refined
1kpm	refined	5.798602875679548	2364	refined
1kqb	kikd	4.0	1021	general
1kr3	kikd	5.0	1650	general
1ksn	np	9.397940008672036	2247	refined
1kti	np	3.431798275933005	21	general
1ktt	np	5.823908740944319	2236	general
1kug	refined	3.795880017344075	1764	refined
1kui	refined	3.772113295386327	1764	refined
1kuk	refined	3.906578314837765	1764	refined
1kv1	np	5.935542010773082	2515	refined
1kv2	np	10.0	2515	general
1kv5	refined	4.221848749616356	1206	refined
1kvo	ic50	7.886056647693163	2362	general
1kwq	np	9.207608310501746	1104	general
1kwr	np	6.6020599913279625	1104	general
1kyn	ic50	5.3872161432802645	2233	general
1kyv	refined	5.920818753952375	2435	refined
1kz8	ic50	6.080921907623926	771	general
1kzk	np	10.387216143280265	2452	refined
1kzn	refined	8.920818753952375	1678	refined
1l0a	kikd	4.621602099051862	1483	general
1l2s	np	4.585026652029182	1182	general
1l2z	kikd	3.692503962086787	2711	general
1l5q	np	3.96657624451305	21	general
1l5r	np	4.769551078621726	21	general
1l5s	np	3.2596373105057563	21	general
1l6m	kikd	8.102372908709558	2146	refined
1l6s	ic50	4.4089353929735005	942	general
1l6y	ic50	3.657577319177794	942	general
1l7x	np	4.036212172654444	21	general
1l83	refined	3.397940008672037	1606	refined
1l8g	np	6.221848749616356	2580	refined
1laf	refined	7.853871964321762	1852	refined
1lag	refined	6.301029995663981	1852	refined
1lah	refined	7.522878745280337	1852	refined
1lan	refined	7.221848749616356	247	refined
1lb6	kikd	4.075720713938118	1482	general
1lbf	refined	7.853871964321762	1157	refined
1lbk	refined	3.175223537524454	1358	refined
1lcj	kikd	9.0	2643	general
1lcp	refined	6.638272163982407	247	refined
1ld7	ic50	8.958607314841775	350	general
1ld8	ic50	8.455931955649724	350	general
